logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
RPL13A	0.0493025200047885	-0.110378489804431	0.208983529814008	11.1985534408794	0.608832247137047	0.543325949274354	0.67116636957074	-6.01602647270654
PPFIBP2	-0.0366809726716877	-0.155492319807331	0.0821303744639552	2.72686064886432	-0.608786092624138	0.543356484365547	0.67116636957074	-6.01605350776756
ANG	0.0425740200069349	-0.0954478629486557	0.180595902962526	2.29802148659799	0.60824494935411	0.543714560333163	0.671534756334884	-6.01637033078374
C6orf150	0.0516227245714975	-0.116014252810063	0.219259701953058	2.9650530228593	0.607229553261377	0.54438676973675	0.672259768579782	-6.01696405707552
CCDC53	-0.0775000837424686	-0.32919153009213	0.174191362607193	6.23032514159296	-0.60717728344528	0.54442138449947	0.672259768579782	-6.01699459373867
PBLD	0.044003587827834	-0.0989672755810881	0.186974451236756	2.84613942145226	0.606907280855382	0.544600206494826	0.672406592285723	-6.0171522908403
MTAP	-0.0310427854595883	-0.131924773339196	0.0698392024200197	2.59513529894472	-0.606776638195966	0.544686741333706	0.672439451182271	-6.01722856861279
ZNF776	0.0741984358445693	-0.167140375829127	0.315537247518266	5.14209801530653	0.606246688802927	0.545037838781442	0.672798880959778	-6.01753782013567
SLC25A5	0.0580519218041617	-0.130810049886794	0.246913893495117	7.96385451124623	0.606113394628876	0.545126165489888	0.672833901135891	-6.01761556147148
GALNT2	0.110965968182452	-0.250914255054646	0.472846191419549	7.21297460527136	0.60465375829024	0.546093854308598	0.673954166177399	-6.01846575280414
INPP5A	0.0692908101186056	-0.156872921199732	0.295454541436943	6.04267208071859	0.604135668841111	0.546437536018996	0.674304159798237	-6.01876703222955
PLAU	-0.0397193335619312	-0.169431359203664	0.089992692079801	2.667410760799	-0.603814462378755	0.546650666915152	0.674474930209085	-6.01895369104113
SF3A2	0.0418359575748464	-0.0948038619276061	0.178475777077299	3.33428967633166	0.603745954477316	0.546696129494015	0.674474930209085	-6.01899348941068
CXCL5	-0.0917448148538966	-0.391516183807193	0.2080265540994	2.68034063225126	-0.603494305927058	0.546863142363654	0.674606813631408	-6.01913964126377
GEMIN8	-0.033897608913676	-0.144681309480291	0.0768860916529394	2.46938210213065	-0.603357889885383	0.546953688926264	0.674644350091288	-6.01921884328037
PGD	0.071539721703008	-0.162359068324444	0.305438511730461	9.15720604135678	0.603116306402969	0.54711405904127	0.674767993247734	-6.01935906087098
RNF41	0.0443635088825927	-0.100737947428179	0.189464965193364	3.95963867484925	0.602886996860005	0.547266303045735	0.674881588217498	-6.0194921027872
RPS23	0.0556964376009095	-0.126534188891242	0.237927064093061	10.9171980019397	0.602681484518135	0.547402765470625	0.674975698726663	-6.01961129510073
DHRS7B	0.0459452181305631	-0.104453330240734	0.196343766501861	5.14200318020101	0.602390997177033	0.547595681139302	0.675139390655378	-6.01977970185698
C1orf162	-0.0679482217125766	-0.2905828212448	0.154686377819647	9.96059136970352	-0.601820858541175	0.547974414604759	0.675532119157927	-6.02010999812707
SESN1	-0.071109071311334	-0.304316982829441	0.162098840206773	4.00926868361809	-0.601261680749297	0.54834599361855	0.675915942485432	-6.02043364183575
KCNK10	-0.0324962159485889	-0.13933164255936	0.0743392106621821	2.36664567826633	-0.599790113622545	0.549324462913159	0.677047679605873	-6.02128393051117
UBR1	0.0708463805808237	-0.162140555136748	0.303833316298395	3.98360114870352	0.599608661508453	0.549445173476854	0.677095397389052	-6.02138863190228
NUDT16	0.0816609388244869	-0.186917027284353	0.350238904933326	4.56782835394975	0.599550524562042	0.549483851721805	0.677095397389052	-6.02142217137247
NCKAP5L	0.0406316427355353	-0.0930432103401309	0.174306495811202	3.1906972410402	0.599372019891964	0.549602618514958	0.677167389654683	-6.02152513128655
CCDC82	0.0697069994069834	-0.159714385996065	0.299128384810032	2.94639100535176	0.599134447162956	0.549760705587999	0.677287807455102	-6.02166211375642
ATP6V0A2	-0.0362544656150154	-0.155610861591868	0.0831019303618371	3.34134422216583	-0.598959711468809	0.549876993672378	0.677356709439234	-6.02176283038078
STK38L	0.0930209181513666	-0.213361004266781	0.399402840569515	5.2740231600201	0.598686250801608	0.55005900856882	0.677418885619261	-6.0219203927527
LOC100288418	0.0599836239598286	-0.137589173193288	0.257556421112945	10.8037403143065	0.598669801119133	0.550069958399354	0.677418885619261	-6.02192986843325
PCYT1A	0.0729227745423282	-0.167324109278112	0.313169658362768	7.13186843132161	0.598531787516722	0.550161832248857	0.677418885619261	-6.02200935961662
AFAP1	0.066822976867527	-0.153331810283739	0.286977764018793	2.99303118129146	0.598521126891187	0.550168929204593	0.677418885619261	-6.02201549901793
ATAD2B	0.0866472701064089	-0.199189170616963	0.372483710829781	3.53687592321608	0.597749317006595	0.550682856549342	0.677833962800346	-6.02245969103665
STRBP	0.0641114539849346	-0.147402266876684	0.275625174846553	3.92572857477387	0.597693978536402	0.550719714084244	0.677833962800346	-6.02249151749307
HINT1	-0.0866000869760875	-0.372308762988427	0.199108589036252	7.78650729547739	-0.597690976165505	0.55072171381292	0.677833962800346	-6.02249324414326
ITGA7	-0.130252035621235	-0.560095546146889	0.299591474904418	3.58138434325628	-0.597524812527729	0.550832392691049	0.677833962800346	-6.02258879064187
MYB	-0.0583936929844557	-0.251098757693686	0.134311371724774	2.32660509730151	-0.597522980264135	0.550833613193283	0.677833962800346	-6.02258984407243
ARL15	-0.0323897995650397	-0.139288754536796	0.0745091554067163	2.64842395407035	-0.597470683486	0.550868449540114	0.677833962800346	-6.02261990990948
MMP9	0.104661490099714	-0.240938132376718	0.450261112576146	10.7873887984824	0.597166523514323	0.551071080648315	0.678008953737023	-6.02279472194852
GPX6	-0.0340152387790509	-0.146355775727732	0.07832529816963	3.46270261171859	-0.59706117054338	0.551141275316632	0.678020981320242	-6.02285525153673
SLC31A1	0.0628676189796744	-0.144803747428349	0.270538985387698	4.76405827842211	0.59694207570078	0.551220631265101	0.678044275354266	-6.02292366357951
ERBB2IP	0.0767400330004788	-0.176800222219625	0.330280288220582	7.44770365566332	0.59683853803266	0.551289625668397	0.678054820172155	-6.02298312801456
GPR84	-0.180812969451219	-0.778881381613048	0.41725544271061	6.27354137054774	-0.59615681483966	0.551744012378792	0.67846906298965	-6.02337440317049
FEM1C	0.0989902849648487	-0.228438984512447	0.426419554442145	4.68789023571859	0.59615182079689	0.551747341725498	0.67846906298965	-6.02337726785843
FGFR4	0.0294294979665231	-0.0679332624381713	0.126792258371217	2.45890558341206	0.59603501613907	0.55182521397932	0.678490473460714	-6.02344426264732
UBXN11	0.0361414490779537	-0.0834640901960399	0.155746988351947	2.64189778395477	0.595848797670954	0.551949374829264	0.678568786627301	-6.02355104355732
ESPN	-0.0412007266635568	-0.177700776608182	0.0952993232810687	2.89946569659296	-0.595187586739939	0.552390347753151	0.679036530012692	-6.02392992482801
LOC399491	-0.0364095167305112	-0.157218900937955	0.0843998674769324	2.66486433966332	-0.594286744264517	0.552991415279819	0.679674643988386	-6.02444544315458
MGAM	0.0881893969268326	-0.204494612762307	0.380873406615972	8.44482097684422	0.594154206308933	0.553079875601678	0.679674643988386	-6.02452122399896
PRKAG1	0.0398979889856577	-0.0925196904555107	0.172315668426826	6.41949823850251	0.594137319762942	0.553091146756544	0.679674643988386	-6.02453087796109
MFSD7	0.0401209354124812	-0.0930809161869249	0.173322787011887	3.19951841036181	0.593940017620091	0.553222847162049	0.679762048708257	-6.02464365444898
CCDC94	0.0364865333828326	-0.0847673340691811	0.157740400834846	2.96750612130653	0.593360733031753	0.553609612678988	0.680162806380951	-6.02497455371807
TRAF4	-0.0378398833110958	-0.163698642882009	0.0880188762598178	3.04445418352764	-0.592854527405386	0.553947695465302	0.680429393092334	-6.02526344538714
ADCY2	-0.0332915815313242	-0.144022339065619	0.0774391760029706	3.00110508262814	-0.592854274367725	0.553947864488644	0.680429393092334	-6.02526358973437
CDK12	-0.0379467980322783	-0.164339098507157	0.0884455024426	6.37480165333166	-0.592019915643366	0.55450533522775	0.681039605113912	-6.02573922208496
SLC25A14	0.041272871145865	-0.0962813739476118	0.178827116239342	3.12650731953266	0.59166037336317	0.554745646006479	0.68126019254593	-6.02594397604651
ASAH1	0.0655539422608786	-0.153204120773937	0.284312005295694	9.08599682278392	0.590903475523054	0.555251708814929	0.681807055073983	-6.02637461298777
VPS37A	0.0341186191812541	-0.0798832522399017	0.14812049060241	4.63720144729146	0.59014844245254	0.555756751121638	0.682352544976698	-6.02680364173699
PARL	0.0892406791793405	-0.209221843812234	0.387703202170915	5.29262166071357	0.589596450663818	0.556126121835733	0.682623500114668	-6.0271169514757
POT1	0.0588385517859882	-0.137961683612097	0.255638787184073	3.22199686080402	0.589546629233677	0.556159466269887	0.682623500114668	-6.02714521567375
ZNF84	0.03910996407628	-0.0917032327488329	0.169923160901393	3.17341238368844	0.589545946071466	0.556159923502799	0.682623500114668	-6.02714560322202
DNASE2	0.0877325135829761	-0.205879969327279	0.381344996493231	6.25946620763317	0.589206943453849	0.556386836995311	0.682766218377793	-6.02733785940326
RTN1	-0.0806329126563838	-0.350520848835179	0.189255023522411	3.64225896549246	-0.589129370984576	0.556438767000256	0.682766218377793	-6.02738183704342
MIER3	0.0540529416016251	-0.126877830936359	0.234983714139609	2.64409525350754	0.589099556050938	0.556458726901024	0.682766218377793	-6.02739873828906
PREPL	0.0569595433479195	-0.133844933293146	0.247764019988985	3.04376035007035	0.588653510605753	0.556757378399092	0.683057975335587	-6.02765148712859
C9orf119	0.0581473146755163	-0.136708582555651	0.253003211906684	3.34047194635678	0.588434203290218	0.55690424533797	0.683141741900549	-6.02777568628508
ACAT1	-0.086934301552609	-0.378289402618731	0.204420799513513	4.59141474005025	-0.58836975867454	0.556947406580656	0.683141741900549	-6.0278121740984
G2E3	0.0399009231745575	-0.0940617543584986	0.173863600707614	2.93223305745226	0.587328295367542	0.557645145517103	0.683922822185019	-6.02840128670398
CAPNS2	0.0459651339124827	-0.108432101433868	0.200362369258833	3.23877578462312	0.587044210831947	0.557835545214256	0.684050372467686	-6.02856180101815
NEDD9	0.0945172321233843	-0.222995526937771	0.412029991184539	7.42576544163819	0.586991230026963	0.557871057638947	0.684050372467686	-6.0285917278336
FASTK	-0.0424670553510293	-0.185267883958982	0.100333773256923	3.27731894748744	-0.586412501376563	0.558259044945386	0.684451327693338	-6.02891845408408
NMD3	0.0589739520607355	-0.139536020205595	0.257483924327066	3.90246504619598	0.585813941674013	0.558660466244121	0.684810445033799	-6.02925603829514
C2CD4C	-0.0327746412740342	-0.143099911791583	0.0775506292435147	3.22259885240704	-0.585793765640654	0.558673999668903	0.684810445033799	-6.02926741147644
WDR91	0.034009757755622	-0.0805188207966934	0.148538336307937	3.95272649580402	0.585560088010315	0.558830754689486	0.684884305463257	-6.02939910655348
CAPN7	0.0399490893900047	-0.094596576119227	0.174494754899236	3.21148596015075	0.585489313425385	0.558878235758968	0.684884305463257	-6.02943898307243
USP1	0.0661966313373981	-0.156771072078477	0.289164334753273	6.01045371842714	0.585431016808082	0.558917347124622	0.684884305463257	-6.02947182552373
GTF3C1	-0.0433897198240061	-0.189656658205001	0.102877218556988	5.09840008394975	-0.584955022571368	0.559236743107091	0.685158398091457	-6.02973986353961
ANXA7	-0.0382052186241051	-0.167003840125724	0.0905934028775142	8.57968189343216	-0.584915693421423	0.559263137276577	0.685158398091457	-6.0297620005351
SHOC2	-0.062048611742707	-0.271527787324454	0.14743056383904	7.56020002711055	-0.584080910660887	0.559823511635164	0.685609488214666	-6.0302315205608
PYCR2	0.0524696442269272	-0.124684438453407	0.229623726907261	5.4014705190402	0.584034837445973	0.559854447725992	0.685609488214666	-6.03025741478813
RG9MTD1	0.0517369708603552	-0.122946176222409	0.226420117943119	3.60807176431658	0.584025472660739	0.559860735860058	0.685609488214666	-6.03026267776815
EXOSC7	0.0495874047128173	-0.117875009322942	0.217049818748577	3.51591615984422	0.583896444776881	0.559947377198472	0.685609488214666	-6.03033518247452
PVR	0.0337749650985186	-0.0802879549313127	0.14783788512835	2.78112413792965	0.58389159395866	0.559950634617356	0.685609488214666	-6.03033790798599
KIF1C	0.0382414095585855	-0.0909307699473696	0.167413589064541	3.39558279505025	0.583776628157064	0.560027839100867	0.685609488214666	-6.03040249679579
SOS2	0.0700257421924935	-0.166526649899034	0.306578134284021	7.45955750516583	0.583730217734141	0.560059007170187	0.685609488214666	-6.03042856699341
SLC37A4	-0.0483668405870388	-0.21185390681359	0.115120225639513	3.78358165425628	-0.583372722393159	0.560299120416062	0.685806200605566	-6.03062931416825
COMMD10	0.0724164272876591	-0.17241017253611	0.317243027111428	3.87799987475377	0.583257447794232	0.560376555798263	0.685806200605566	-6.03069401909323
TMBIM1	-0.0335593499002904	-0.147024997524236	0.0799062977236556	7.59864090847739	-0.583218031068171	0.560403035069778	0.685806200605566	-6.03071614122021
HSP90AB1	0.0907054979268276	-0.216116480828504	0.39752747668216	6.92729639575377	0.582946829593194	0.560585238686573	0.685954372319346	-6.03086830914729
VCL	-0.0670997340822606	-0.294243452413343	0.160043984248822	9.33446831724623	-0.582507964298142	0.560880146553021	0.686240406085696	-6.03111440184706
DCAF6	0.0490809339698774	-0.117101204055597	0.215263071995352	11.6497082052663	0.582385127435231	0.560962703786402	0.68625685641552	-6.03118324925336
TBC1D15	-0.0760220298574819	-0.333458461390491	0.181414401675528	6.1169340010201	-0.58230598533897	0.561015897411868	0.68625685641552	-6.03122759902353
COMT	0.0631575178309447	-0.150757621512328	0.277072657174217	7.9387137351608	0.582190790190456	0.561093327701625	0.68627676550056	-6.03129214152551
MBD1	0.0437409848940682	-0.104445048343101	0.191927018131238	6.09783624864322	0.582053740323407	0.561185454781973	0.6863146440239	-6.03136891239753
STXBP3	0.0884518282824054	-0.211313082245573	0.388216738810384	6.86354181867337	0.581845686608227	0.56132532586092	0.686410897549444	-6.03148542288818
CEACAM4	-0.0928676379622173	-0.407771289951052	0.222036014026617	7.32167571486432	-0.581525149782159	0.561540850726899	0.686599632475186	-6.03166484290775
CEP57	-0.0828672730703008	-0.364218256094327	0.198483709953725	4.29403522423116	-0.580786362634364	0.562037755265082	0.687132333542298	-6.03207800270372
SLC6A12	0.0357962336272126	-0.0858597685776311	0.157452235832056	2.39547757146734	0.580210511476358	0.562425218263738	0.687531132827414	-6.03239967910365
DHX35	0.0332498847960303	-0.0797776852468467	0.146277454838907	2.88984279786935	0.580079547631872	0.562513355773141	0.687563977615313	-6.03247279247606
AES	-0.0724430640430445	-0.319133070848449	0.17424694276236	7.16623614351256	-0.579064649840313	0.563196600694731	0.688324139947318	-6.03303882332376
COX11	0.0533606540688671	-0.128422050913409	0.235143359051144	3.75705708226633	0.578829133979748	0.563355211248024	0.688413105476654	-6.0331700345042
ZNF770	0.0985440510884779	-0.237195810286432	0.434283912463388	5.58478636192462	0.578774388183289	0.563392083469755	0.688413105476654	-6.03320052699893
DCAF13	0.0379402379691549	-0.091416339823497	0.167296815761807	2.47307575836683	0.578353452489453	0.563675629944578	0.688684585654661	-6.03343488514665
ZBTB1	0.0739172874552829	-0.178215898402721	0.326050473313287	3.43059898016583	0.578093131189297	0.563851019631103	0.688823877890294	-6.0335797353571
BTBD6	0.0627593884452429	-0.151535666837232	0.277054443727718	5.30693328733166	0.577495164741571	0.564253995688856	0.689241138524039	-6.03391221489133
PTPN12	-0.0739466013297463	-0.326676687595762	0.178783484936269	8.2811229138794	-0.576956501941804	0.564617125935896	0.689609641625232	-6.03421142701447
CHCHD5	0.0359124005760432	-0.0869870970349469	0.158811898187033	3.03288330513568	0.576203813830461	0.565124727327104	0.690154498864377	-6.03462905815192
ALDH1A1	0.0726418926004295	-0.176044252629634	0.321328037830493	3.58994685145226	0.575993204294911	0.56526679875412	0.690179701616524	-6.03474581817049
